@relation ForestFireNormalizado

@attribute BMean numeric
@attribute GMean numeric
@attribute RMean numeric
@attribute BDesEst numeric
@attribute GDesEst numeric
@attribute RDesEst numeric
@attribute Brillo numeric
@attribute Saturacion numeric
@attribute IsFire {H,N,I}

@data
0.79214467,0.541236762,0.791946092,0.328824891,0.069900723,0.083376375,0.582803667,0.791448626,N
0.800678019,0.555386092,0.800487594,0.348164577,0.061293683,0.085208748,0.563054565,0.80001055,N
0.8088211,0.569824184,0.808638454,0.363953718,0.059171765,0.084025844,0.547792208,0.8081809,N
0.823433467,0.585197779,0.823264781,0.381450173,0.05437991,0.070875013,0.534482075,0.822842199,N
0.767358351,0.648906166,0.767136093,0.525419583,0.139689701,0.157377623,0.305979459,0.766579305,H
0.693440192,0.625510049,0.693147316,0.555328326,0.151712842,0.116617053,0.191932773,0.692413617,H
0.822733304,0.75736797,0.82256395,0.689486902,0.230892728,0.244658138,0.162716051,0.822139692,H
0.866705652,0.72853076,0.866578307,0.606116952,0.136207755,0.345852033,0.300581388,0.86625929,H
0.883980628,0.667157728,0.883869788,0.486786934,0.106583145,0.177185134,0.447195769,0.883592115,N
0.898953186,0.682908154,0.89885665,0.50376959,0.113501379,0.157454526,0.437707576,0.898614811,N
0.913164224,0.701840435,0.913081264,0.520615184,0.080158238,0.143023449,0.429288514,0.912873437,N
0.92101161,0.710028094,0.920936148,0.529576423,0.079921709,0.143431663,0.424403294,0.920747102,N
0.431622929,0.402484849,0.431079921,0.33463325,0.426678985,0.31540682,0.250119682,0.444841288,H
0.43033366,0.409993222,0.429789421,0.35954376,0.363564928,0.304893354,0.189737714,0.439224665,H
0.458922676,0.411715733,0.45840575,0.345828224,0.417158795,0.308591741,0.2468162,0.463779325,H
0.601615503,0.525906312,0.601234901,0.457414143,0.533442987,0.450324889,0.2429972,0.600595884,H
0.626909147,0.578255803,0.626552709,0.543212746,0.480512526,0.407253826,0.153868094,0.632477961,H
0.500031611,0.434215214,0.499553958,0.389048295,0.38978362,0.464457436,0.2917756,0.512151802,H
0.402382484,0.288599327,0.401811542,0.200606327,0.368610196,0.257310719,0.485036925,0.400381245,N
0.43996971,0.322749311,0.439434676,0.226167109,0.506268473,0.350040777,0.464336996,0.43969996,N
0.185161291,0.230903234,0.184382822,0.204472376,0.14303375,0.166997373,0.225765329,0.229106784,N
0.17858165,0.234618883,0.177796896,0.210471625,0.149725153,0.183630282,0.26316838,0.232791321,N
0.159742876,0.250005019,0.158940124,0.230692071,0.154884668,0.181090625,0.379114016,0.248250632,N
0.193577049,0.255760671,0.192806621,0.23558847,0.12639248,0.154128319,0.256184251,0.254473597,N
0.214285094,0.249695935,0.21353445,0.230019169,0.162957612,0.176710585,0.19588422,0.251101524,N
0.201716128,0.252191875,0.200953476,0.224643176,0.186068186,0.259208086,0.260007263,0.253188901,N
0.172181389,0.200646886,0.171390521,0.197298278,0.178810161,0.238321237,0.257381886,0.218693093,N
0.143841527,0.166208634,0.143023583,0.211293814,0.171300582,0.343983935,0.369762769,0.231447877,N
0.280669454,0.299368485,0.279982231,0.219241195,0.371852086,0.304850073,0.381258165,0.321915174,N
0.368662327,0.376814761,0.368059169,0.266229661,0.55541453,0.35492147,0.448410004,0.426306456,N
0.265221814,0.361657534,0.264519833,0.29697916,0.463034291,0.408494747,0.441904063,0.372793981,N
0.757439175,0.629758523,0.757207441,0.366628181,0.774011825,0.268499584,0.530491282,0.790479197,N
0.993100937,0.765135912,0.993094346,0.394730111,0.016726874,0.149122086,0.600517906,0.993077834,N
0.991867184,0.752495517,0.991859414,0.388792397,0.020285865,0.156542774,0.606125267,0.991839949,N
0.983077469,0.716677596,0.983061302,0.359420091,0.04726848,0.163641984,0.632940263,0.983020801,N
0.935598064,0.636692502,0.935536537,0.301153953,0.147663257,0.192610627,0.679258937,0.935382402,N
0.24913613,0.2835392,0.248418781,0.356257687,0.302818314,0.397945566,0.4157264,0.391670164,I
0.286079927,0.322606358,0.285397873,0.334421478,0.335576849,0.430465479,0.272613008,0.360736153,N
0.234133876,0.312052496,0.233402194,0.357394883,0.330965206,0.541025884,0.404818753,0.37816871,N
0.364976557,0.4041982,0.364369878,0.335422076,0.697609048,0.418921592,0.364188549,0.433135704,N
0.715289918,0.725709562,0.715017916,0.524487256,0.781580305,0.301322089,0.378517643,0.774465037,N
0.776237973,0.760728618,0.776024199,0.536775415,0.720774454,0.306860174,0.375759886,0.817451316,N
0.923819321,0.849038036,0.923746541,0.583202212,0.436721876,0.30420788,0.367551933,0.92830652,N
0.991927321,0.87389433,0.991919608,0.609437446,0.054397409,0.336777502,0.384056631,0.991929252,N
0.219240807,0.26979703,0.218494898,0.308064509,0.25811526,0.457391356,0.325639149,0.321745926,I
0.249673264,0.3581008,0.248956428,0.486275242,0.232020634,0.361864115,0.476644557,0.486912482,I
0.222713507,0.415625009,0.221970915,0.64325251,0.254855284,0.531869142,0.645804557,0.643270187,I
0.267206325,0.442084461,0.266506239,0.615877525,0.347681029,0.590541689,0.558988071,0.617089773,I
0.316304383,0.513019275,0.315651204,0.619815964,0.342880493,0.554293501,0.497933808,0.624786264,I
0.296378494,0.467393197,0.295706279,0.477667294,0.365490104,0.426642363,0.441708922,0.492147707,N
0.291602435,0.418548242,0.290925657,0.402038292,0.550815216,0.48584988,0.437408302,0.435581419,N
0.407692903,0.49015368,0.407127034,0.450225025,0.863540009,0.624912205,0.397467035,0.508363545,N
0.247828756,0.352032879,0.247110158,0.371052112,0.326815224,0.388395886,0.388439686,0.373526843,N
0.218445051,0.331908037,0.217698381,0.352945819,0.362048066,0.442298207,0.464109306,0.353496897,N
0.30627973,0.433237745,0.305616974,0.471027018,0.3512522,0.402759962,0.398608529,0.471187896,N
0.323495605,0.466971783,0.322849297,0.506372561,0.363344004,0.438472707,0.399232082,0.506826238,N
0.320569735,0.457921848,0.319920632,0.512691306,0.334903372,0.388925673,0.410273976,0.512801239,N
0.320764186,0.453641534,0.320115268,0.506183503,0.260745393,0.304983564,0.386767,0.506243077,N
0.301871482,0.437868112,0.301204515,0.49667102,0.238402346,0.261255447,0.411401596,0.496678142,N
0.178801061,0.321736415,0.178016517,0.374290634,0.216178761,0.263241374,0.551504345,0.374360409,N
0.095459849,0.17008092,0.094595683,0.156286879,0.189137114,0.291871363,0.486943894,0.173836511,N
0.180287527,0.225782924,0.179504403,0.200958642,0.278115028,0.321126956,0.296778255,0.229394977,N
0.476820641,0.51864292,0.476320814,0.459749445,0.460684861,0.335306375,0.216444718,0.53472703,N
0.429250297,0.515041556,0.428705022,0.475561389,0.535868053,0.396723211,0.275911373,0.529229222,N
0.231792705,0.299444264,0.231058787,0.278374804,0.552216572,0.500824669,0.387909353,0.306177065,N
0.276655747,0.368852606,0.275964689,0.339164586,0.355944807,0.376175789,0.298088169,0.372511095,N
0.187539581,0.251724544,0.186763385,0.230470401,0.216960194,0.270373433,0.274418824,0.252480941,N
0.130698621,0.203534951,0.129868121,0.176818403,0.192758599,0.28969441,0.344701988,0.202737657,N
0.106654536,0.273629023,0.105801065,0.228749221,0.315826163,0.424791104,0.666397663,0.274190425,N
0.181175463,0.329503351,0.180393187,0.284948616,0.342239954,0.437845877,0.508252412,0.330618748,N
0.223367004,0.343661353,0.222625036,0.290814778,0.266996358,0.361560944,0.367763216,0.34313606,N
0.185963297,0.27895825,0.185185595,0.247015577,0.288602352,0.38833011,0.375796298,0.279700882,N
0.154592676,0.263267249,0.153785004,0.238566295,0.27856255,0.380156301,0.456672173,0.264435922,N
0.156205142,0.264985864,0.15539901,0.226199412,0.288287528,0.383648752,0.440748631,0.264292344,N
0.09769513,0.195419164,0.0968331,0.162649624,0.18771237,0.285936799,0.525671678,0.196688621,N
0.081020599,0.166023078,0.080142638,0.132024499,0.159427022,0.249935686,0.522705714,0.164802496,N
0.120287553,0.28645265,0.119447107,0.241954773,0.315653248,0.457712592,0.660274247,0.28662702,N
0.151670589,0.343133981,0.150860125,0.298980092,0.3447967,0.501088274,0.616402016,0.344151816,N
0.115620581,0.26383845,0.114775676,0.218497365,0.289980561,0.410529427,0.615348314,0.262971675,N
0.088320963,0.184933611,0.087449977,0.145817778,0.214693277,0.308620277,0.571946188,0.183808651,N
0.103253882,0.206011155,0.102397163,0.175225349,0.18315373,0.273149926,0.534825502,0.206377856,N
0.155246961,0.342777581,0.154439914,0.286052328,0.26272416,0.380216933,0.593848788,0.341318423,N
0.147423189,0.3504654,0.146608667,0.296051889,0.285347443,0.417019979,0.624196678,0.350039702,N
0.216055284,0.442396915,0.21530633,0.394469308,0.336264017,0.454500248,0.552997631,0.441774687,N
0.072527654,0.201566973,0.07164158,0.160588944,0.230968159,0.385437535,0.69958802,0.201182406,N
0.117794693,0.289904159,0.116951865,0.245021901,0.25920392,0.382284858,0.618557302,0.291428092,N
0.139873647,0.339763954,0.139051913,0.278759493,0.315498664,0.458026736,0.634948694,0.338461421,N
0.200965991,0.40880931,0.200202622,0.349605309,0.377908726,0.5670954,0.56320429,0.407672155,N
0.207504615,0.445135766,0.206747493,0.399455494,0.360663286,0.475281436,0.572305106,0.447093456,N
0.235360806,0.483045927,0.234630296,0.428631155,0.361604473,0.453557673,0.562413945,0.48267072,N
0.141696832,0.317353244,0.14087684,0.280218732,0.306513456,0.437736878,0.622562859,0.317803342,N
0.106007573,0.267655063,0.105153484,0.238198429,0.241952162,0.379655744,0.661482824,0.267978345,N
0.640539335,0.71874869,0.640195919,0.627828806,0.752987908,0.792883719,0.187414153,0.718888083,N
0.680660126,0.72756904,0.68035504,0.652800662,0.675566088,0.736062633,0.147521255,0.728454578,N
0.86525873,0.889150045,0.865130003,0.850566794,0.520382136,0.580951787,0.065376553,0.890239784,N
0.867037372,0.896901236,0.866910344,0.848828335,0.513493039,0.589993827,0.076418569,0.897061942,N
0.812731201,0.846659857,0.812552291,0.778058992,0.521664709,0.624181114,0.108483808,0.847736753,N
0.750887841,0.796387957,0.750649848,0.705132752,0.511884629,0.617563199,0.142434992,0.797222257,N
0.627897416,0.693495036,0.627541922,0.568739279,0.431924971,0.493721435,0.204870365,0.697543091,N
0.521228809,0.609054518,0.520771408,0.460272658,0.28655159,0.30253321,0.25508722,0.608962545,N
0.280953652,0.437515436,0.2802667,0.293591824,0.191147847,0.240138141,0.382786012,0.436170509,N
0.313227672,0.48536582,0.312571554,0.317082976,0.18696617,0.223864674,0.379734412,0.484136267,N
0.346741473,0.487341932,0.346117373,0.355162487,0.226258471,0.260210068,0.31447658,0.486116143,N
0.392607722,0.547967453,0.392027441,0.418389586,0.233084635,0.290502007,0.30735709,0.546888224,N
0.378469445,0.578226675,0.377875657,0.419286692,0.222349247,0.303181261,0.360648522,0.577218196,N
0.417632424,0.62402743,0.417076051,0.489448248,0.205711047,0.246494043,0.335363212,0.623128462,N
0.414404687,0.608143571,0.41384523,0.465228037,0.18845004,0.232802954,0.323866424,0.607206624,N
0.36106783,0.525922726,0.360457416,0.372844729,0.188122149,0.242058206,0.337037251,0.524789185,N
0.185723424,0.314543193,0.184945492,0.183724277,0.223065394,0.250803897,0.467340208,0.312946687,N
0.194729987,0.339363109,0.19396066,0.176922624,0.196591937,0.215289473,0.496571659,0.337787819,N
0.208196243,0.368472299,0.207439782,0.198600348,0.215644292,0.24337462,0.497882678,0.366962287,N
0.268450959,0.409308081,0.267752063,0.270976627,0.245128831,0.273875979,0.384980404,0.407896029,N
0.290546334,0.426027611,0.289868547,0.30465664,0.290916494,0.353708834,0.359672757,0.424655697,N
0.302823742,0.452211391,0.302157684,0.342947612,0.291370811,0.34984646,0.353359247,0.450912497,N
0.278092019,0.458464315,0.277402334,0.31126894,0.243408088,0.260412828,0.410716337,0.457169797,N
0.299116218,0.458686139,0.298446619,0.335138958,0.25080679,0.26630719,0.361802682,0.457392151,N
0.256586119,0.472065691,0.255875887,0.315334264,0.307611719,0.361256016,0.489513761,0.47080466,N
0.230711531,0.43251083,0.22997658,0.267326377,0.347570656,0.422502063,0.517955506,0.43119815,N
0.217229787,0.400828295,0.216481956,0.251756331,0.339229189,0.440890144,0.507486341,0.399407022,N
0.169559035,0.311220156,0.168765661,0.168354959,0.236403821,0.29601505,0.525513173,0.309609299,N
0.229974209,0.404456095,0.229238554,0.256826572,0.228256296,0.275290913,0.456319412,0.403042697,N
0.264713418,0.432696693,0.264010951,0.30032571,0.279312334,0.302132958,0.409319471,0.431387343,N
0.237082225,0.439432897,0.236353361,0.271617095,0.209424855,0.244376429,0.476930149,0.438095441,N
0.213710986,0.403565767,0.212959793,0.24277904,0.220475067,0.242603298,0.496682082,0.402142548,N
0.202546292,0.344083376,0.201784433,0.246461164,0.52494491,0.485727486,0.526003016,0.346949724,N
0.344125201,0.505876177,0.343498601,0.399006498,0.774137075,0.66429319,0.472735247,0.513461188,N
0.418303531,0.503665378,0.417747799,0.465278131,0.61965023,0.599665176,0.251052231,0.514594356,N
0.398903479,0.47040803,0.398329212,0.409961201,0.698959193,0.623737503,0.343710408,0.500321663,N
0.362796854,0.468606201,0.362188092,0.398343101,0.709590013,0.638923053,0.390588545,0.488378768,N
0.40010497,0.478040057,0.399531852,0.41706728,0.726977372,0.645372437,0.349702035,0.504361881,N
0.378243379,0.427901975,0.377649375,0.368539562,0.707242235,0.672752636,0.281665035,0.446901901,N
0.213045596,0.309195172,0.212293768,0.237006748,0.544595499,0.464328297,0.490449102,0.325011184,N
0.11617706,0.244080267,0.115332687,0.165408177,0.314775172,0.316027608,0.612520722,0.243070843,N
0.140736819,0.297097565,0.139915909,0.216088083,0.330312617,0.319473372,0.563866471,0.296217271,N
0.252888778,0.402025502,0.252175014,0.341399825,0.4898394,0.480180909,0.435744431,0.405677298,N
0.418006298,0.609832799,0.417450282,0.531888477,0.670310657,0.65813449,0.383491243,0.6099648,N
0.273331777,0.433988065,0.272637544,0.356830328,0.516213843,0.522044537,0.441224675,0.433902601,N
0.218024656,0.358782693,0.217277585,0.279662997,0.493042296,0.457186366,0.489081788,0.362872262,N
0.244784017,0.352100568,0.24406251,0.284227073,0.550684226,0.485650081,0.442655224,0.365588839,N
0.11076298,0.207186329,0.109913435,0.142942595,0.255071335,0.245112837,0.536755624,0.206684694,N
0.086030195,0.177268145,0.08515702,0.123269728,0.165010866,0.182274629,0.563584769,0.175619727,N
0.094991747,0.181749934,0.094127134,0.131556798,0.217014662,0.250504335,0.53554191,0.180228571,N
0.135567055,0.26985177,0.134741206,0.208222567,0.30111969,0.3367596,0.554828878,0.269351683,N
0.245925991,0.431371425,0.245205576,0.34172399,0.450233787,0.479169537,0.475629329,0.430531591,N
0.201012222,0.338101941,0.200248897,0.262369041,0.398911587,0.429847441,0.48594051,0.336842453,N
0.131250242,0.244949695,0.130420269,0.177883985,0.348884355,0.341251187,0.554003447,0.244009611,N
0.157655838,0.255707997,0.156851092,0.190556309,0.311199335,0.290707981,0.460167314,0.255590585,N
0.072391637,0.14925062,0.071505433,0.092828898,0.226740237,0.211240069,0.585348294,0.147964285,N
0.0866348,0.137151038,0.085762203,0.097317648,0.2761209,0.2849648,0.494159631,0.13606078,N
0.135814427,0.213171778,0.134988815,0.164161016,0.28719731,0.314711541,0.444084094,0.214498139,N
0.186064192,0.277270943,0.185286586,0.231133381,0.358766072,0.395736737,0.434776012,0.285060368,N
0.303695213,0.350863958,0.303029988,0.376634479,0.404441308,0.472453972,0.275205776,0.39182038,N
0.232499613,0.338208772,0.23176637,0.260150767,0.407639743,0.405030995,0.405563902,0.339022948,N
0.1306863,0.21486275,0.129855788,0.154222703,0.30345639,0.307838773,0.492684149,0.214578485,N
0.125035164,0.195338911,0.124199253,0.1416113,0.272206896,0.276204711,0.471227318,0.195547968,N
0.084920286,0.186603036,0.084046051,0.109046952,0.239303064,0.207674324,0.622223349,0.185258607,N
0.223030968,0.502167378,0.222288679,0.309482276,0.377320143,0.378063748,0.571753961,0.502717012,N
0.187349152,0.483196013,0.186572774,0.285979257,0.324176729,0.370550496,0.591686192,0.482803645,N
0.252942923,0.622133294,0.252229211,0.39992258,0.363568456,0.388036425,0.597020361,0.621603825,N
0.261192627,0.668157008,0.260486797,0.465092005,0.391801445,0.453497986,0.597844612,0.667581154,N
0.316347687,0.614467376,0.31569455,0.437003123,0.378812674,0.432526939,0.48717071,0.614513735,N
0.239323632,0.38905862,0.238596908,0.293685024,0.369494797,0.433123293,0.364343718,0.390186464,N
0.289312887,0.529271968,0.288633921,0.366605339,0.359499439,0.389362925,0.446800941,0.528895029,N
0.172919013,0.315418485,0.172128849,0.231769023,0.270071894,0.324108429,0.397609373,0.316310697,N
0.252829217,0.414371982,0.252115397,0.289233239,0.296488504,0.284401585,0.404736773,0.415031765,N
0.211804261,0.370282886,0.211051247,0.236034501,0.26632752,0.270634945,0.446732459,0.369157003,N
0.2030481,0.390981168,0.20228672,0.252972432,0.246155734,0.248971774,0.47602522,0.389920413,N
0.216112627,0.487515109,0.215363729,0.309546315,0.292364758,0.344231347,0.534081094,0.486342017,N
0.219639527,0.371282327,0.218893998,0.258188713,0.273286167,0.296960655,0.403000698,0.370730148,N
0.185083677,0.329457021,0.184305134,0.246212527,0.325814053,0.36850604,0.404069627,0.329726776,N
0.233153337,0.372445733,0.232420719,0.260386192,0.290483867,0.277348667,0.397218953,0.3720241,N
0.14763297,0.22498889,0.146818649,0.187097642,0.180372886,0.209966993,0.371044871,0.227522183,N
0.231321421,0.391157895,0.230587053,0.283983443,0.230196713,0.268357687,0.413359592,0.394504386,N
0.230213985,0.404673347,0.229478558,0.263153612,0.243069754,0.24746057,0.440073337,0.403656948,N
0.172613933,0.335829132,0.171823477,0.232295298,0.22028722,0.265562251,0.470653086,0.335074419,N
0.22246125,0.429490828,0.221718417,0.310455747,0.334668141,0.413269104,0.460322498,0.428960486,N
0.275795749,0.448620472,0.27510387,0.360145441,0.347722692,0.444086488,0.398137569,0.454470153,N
0.214815036,0.401552912,0.214064898,0.298816801,0.367878323,0.429978182,0.452966314,0.402706536,N
0.185210924,0.382072305,0.184432503,0.275846101,0.343315939,0.375065918,0.518473267,0.383036503,N
0.142137239,0.335306826,0.141317667,0.217875641,0.235229008,0.33099378,0.519822098,0.335530549,N
0.119028435,0.285184478,0.118186786,0.205427864,0.235742599,0.33859345,0.526260212,0.29378226,N
0.126989798,0.344358615,0.126155755,0.259268945,0.23709825,0.385516204,0.589935863,0.356953053,N
0.136017554,0.402804415,0.135192136,0.300827379,0.255830742,0.433027872,0.610410816,0.429526793,N
0.14581974,0.371892525,0.145003686,0.273172847,0.287864664,0.447186378,0.546362196,0.388104,N
0.148063089,0.393855172,0.147249178,0.278122667,0.277832543,0.420427566,0.564489133,0.407441557,N
0.142316799,0.406937884,0.141497399,0.271628048,0.267128356,0.368820588,0.608445282,0.416115902,N
0.099938541,0.189783183,0.099078654,0.154418049,0.199753449,0.279676202,0.512946941,0.200045788,N
0.129668488,0.251312164,0.128837004,0.163589698,0.224275402,0.253076127,0.512770059,0.254125286,N
0.203455915,0.226798904,0.202694925,0.226179199,0.524606222,0.53091544,0.309222565,0.232504227,N
0.181337801,0.235425497,0.18055568,0.237412154,0.421307675,0.477590424,0.378315106,0.243690489,N
0.357193236,0.364111386,0.356579121,0.372124489,0.643080164,0.671196105,0.186556282,0.377503711,N
0.400943587,0.452540251,0.40037127,0.461013,0.580443355,0.578434644,0.189957392,0.46258533,N
0.630395074,0.657675465,0.630041967,0.671093463,0.557992958,0.561880819,0.078461788,0.671667743,N
0.50096316,0.538814547,0.500486398,0.552908508,0.607149346,0.643683379,0.128913192,0.555519334,N
0.294902033,0.330142382,0.294228408,0.345049162,0.532689591,0.614786272,0.216394812,0.347430318,N
0.167926585,0.215533299,0.167131651,0.223654948,0.394628142,0.481058779,0.405773612,0.227535651,N
0.151320188,0.24181965,0.150509389,0.240629416,0.369925482,0.502481254,0.472529992,0.249119498,N
0.215496965,0.341830712,0.214747478,0.348339742,0.431964991,0.56947991,0.456551039,0.355048861,N
0.284275596,0.368956798,0.283591818,0.373234953,0.511700459,0.612851896,0.327754204,0.381080024,N
0.323452486,0.43669881,0.322806136,0.437794426,0.483293006,0.548745921,0.326218412,0.444032954,N
0.404068055,0.524165319,0.403498723,0.533187933,0.484302623,0.511245435,0.277573282,0.541374456,N
0.336761458,0.439014885,0.336127823,0.450664438,0.445130047,0.550087561,0.27925218,0.453743012,N
0.256900503,0.330667143,0.256190572,0.343416615,0.524699413,0.642561744,0.341703212,0.345665701,N
0.171818251,0.254217935,0.171027036,0.263150663,0.375901185,0.485535012,0.493416227,0.267564728,N
0.108714738,0.254401472,0.107863236,0.238053618,0.197809187,0.35617069,0.5730732,0.255859112,N
0.108732313,0.317398447,0.107880827,0.292986029,0.2200689,0.439808905,0.660598784,0.319982541,N
0.124547239,0.336175721,0.123710862,0.327388348,0.258803035,0.494257176,0.647318973,0.345800543,N
0.152732419,0.428180486,0.151922969,0.413857758,0.286430157,0.506305634,0.672364506,0.437762756,N
0.178537185,0.514784572,0.177752388,0.490662145,0.277478446,0.462694313,0.674374729,0.519977507,N
0.150219339,0.395210533,0.149407489,0.364781733,0.281294022,0.504971019,0.646179337,0.397106924,N
0.127896541,0.311593649,0.127063364,0.292650966,0.238483123,0.452670962,0.589306416,0.314616064,N
0.145859716,0.342656524,0.145043701,0.3380515,0.301727751,0.515404407,0.634389192,0.351713544,N
0.066976451,0.207622035,0.066085073,0.177886162,0.147961478,0.299470599,0.715449212,0.208047154,N
0.079877545,0.245464535,0.078998493,0.212719738,0.195491844,0.387503164,0.711711796,0.245961251,N
0.115721425,0.364867487,0.114876616,0.329514851,0.23527292,0.494030386,0.695841686,0.365996682,N
0.094844708,0.377680643,0.093979955,0.334663738,0.212168319,0.450662608,0.774688549,0.380325107,N
0.087374794,0.280967724,0.086502904,0.232058452,0.200345289,0.289756113,0.728729545,0.279839087,N
0.089654968,0.247695349,0.088785256,0.218964057,0.212908565,0.327417584,0.699216502,0.24994593,N
0.119929688,0.263940156,0.1190889,0.267291637,0.292513397,0.438668008,0.650305427,0.277312919,N
0.122318216,0.224578066,0.12147971,0.225219952,0.30978062,0.38535325,0.602924725,0.238336153,N
0.178661929,0.279256184,0.177877251,0.287219981,0.566732845,0.619728292,0.544743867,0.293116249,N
0.128866054,0.311468099,0.128033803,0.291779092,0.375256362,0.523705146,0.679166494,0.314262186,N
0.149290443,0.288131434,0.148477705,0.264300808,0.438401293,0.539674062,0.599537341,0.288763881,N
0.296921475,0.55900055,0.296249778,0.498402739,0.596719076,0.668099717,0.551406796,0.55804073,N
0.178657463,0.617871754,0.177872782,0.504600259,0.421403628,0.520660136,0.752708035,0.616972068,N
0.117205125,0.558550461,0.116361734,0.456298959,0.330625807,0.437839691,0.827209737,0.557543041,N
0.165411975,0.482760358,0.164614639,0.446621397,0.448314108,0.527907313,0.737421671,0.486675151,N
0.130886299,0.410152825,0.130055979,0.363245726,0.408032732,0.503843247,0.767999008,0.410715397,N
0.069823341,0.181968537,0.068934683,0.18756463,0.243989391,0.407255013,0.703158839,0.192055985,N
0.17676222,0.513698076,0.175975728,0.460507028,0.405306179,0.601869343,0.715121549,0.514575762,N
0.113150096,0.273095622,0.112302831,0.247749349,0.364858085,0.537441427,0.670965522,0.274459058,N
0.176667349,0.491588135,0.175880766,0.4183697,0.392979693,0.555618264,0.704301678,0.49037474,N
0.153335666,0.542499651,0.152526793,0.456506746,0.352963526,0.490315816,0.763180424,0.541452782,N
0.100656001,0.463288152,0.099796799,0.394203753,0.264168989,0.391090738,0.817349635,0.462617518,N
0.122940353,0.384144891,0.122102441,0.354817097,0.33769493,0.467462156,0.745341776,0.387519835,N
0.135423548,0.405991871,0.134597562,0.381243705,0.341825723,0.508897788,0.734991737,0.410672267,N
0.060603289,0.155540514,0.059705822,0.178591438,0.154346568,0.235901359,0.707937118,0.179833965,N
0.125668809,0.35833022,0.124833504,0.356312163,0.306622933,0.463748078,0.715676514,0.368031909,N
0.103053306,0.296334744,0.102196395,0.28294629,0.276967346,0.45373598,0.717381031,0.305240691,N
0.123032438,0.396399764,0.122194614,0.357395667,0.271815532,0.404617927,0.731420796,0.396490787,N
0.134811291,0.407913912,0.13398472,0.384846077,0.297333196,0.416930039,0.726862271,0.411477838,N
0.147933071,0.420271947,0.147119037,0.4168255,0.313250041,0.436549979,0.712575459,0.432068126,N
0.131413694,0.320611491,0.130583877,0.360418275,0.320736082,0.448065716,0.705683235,0.365880583,N
0.105356925,0.242120976,0.104502215,0.298803246,0.270145345,0.369837538,0.714249282,0.301161024,N
0.069976455,0.169890089,0.069087943,0.239907058,0.141865937,0.235054668,0.740341412,0.239996207,N
0.089321502,0.205788817,0.088451472,0.29930158,0.198092792,0.312246297,0.74161882,0.299321513,N
0.093060526,0.218847641,0.092194068,0.301925142,0.203614217,0.342005052,0.73057462,0.302879866,N
0.151937239,0.307477579,0.15112703,0.400135994,0.314808127,0.484249922,0.671015141,0.40072073,N
0.221784811,0.405835324,0.221041331,0.510350555,0.429393601,0.519050297,0.625715784,0.511338405,N
0.176991472,0.327401999,0.176205199,0.44046181,0.385629588,0.481680958,0.657405773,0.440619838,N
0.14055527,0.275069511,0.139734187,0.383257255,0.293123063,0.417318749,0.684089792,0.383308755,N
0.110205642,0.262107586,0.109355564,0.341410573,0.232348085,0.337244215,0.723435729,0.343386733,N
0.02832505,0.306666103,0.027396746,0.547677685,0.097466825,0.640296752,0.942489106,0.547678917,I
0.043399099,0.461598225,0.042485196,0.698292216,0.167639832,0.744555961,0.937048749,0.698297547,I
0.058275184,0.582025845,0.057375494,0.7962903,0.202290736,0.562310167,0.931423067,0.796385856,I
0.065155848,0.399580507,0.064262731,0.617519623,0.258369541,0.478791866,0.91971378,0.617656871,N
0.0212967,0.842010748,0.020361681,0.933590643,0.108651303,0.348131019,0.976349267,0.934391304,I
0.023076608,0.63786343,0.02214329,0.816880569,0.146676674,0.562653551,0.969888208,0.817254309,I
0.021520007,0.301619664,0.020585202,0.507766702,0.091301986,0.429961082,0.960849945,0.507766702,I
0.01430268,0.189458718,0.013360979,0.330462827,0.063852221,0.414609509,0.961191314,0.330462827,I
0.022163902,0.540598647,0.021229711,0.838657541,0.095124581,0.575542156,0.968928514,0.838657541,N
0.017629247,0.742503948,0.016690724,0.963190638,0.069844948,0.186793207,0.981182055,0.963264319,N
0.039818163,0.425439761,0.038900839,0.712039335,0.151464376,0.504983043,0.948015388,0.712058201,I
0.057964818,0.426581086,0.057064831,0.733146473,0.185760548,0.553761746,0.930003949,0.733177776,I
0.016125778,0.508068587,0.015185819,0.853610509,0.072814311,0.471779837,0.978885486,0.853630194,I
0.024337013,0.317562233,0.023404899,0.600589951,0.087312702,0.681104077,0.951340549,0.600589951,I
0.022005719,0.169711136,0.021071377,0.360959995,0.063072329,0.232786636,0.939185729,0.360959995,N
0.009971034,0.178624228,0.009025195,0.379584765,0.040758083,0.272348948,0.972516886,0.379584765,N
0.016825537,0.451835786,0.015886247,0.781283202,0.054900669,0.446835477,0.97788031,0.781283202,I
0.023026332,0.581133267,0.022092966,0.853606679,0.089368644,0.491991865,0.97293151,0.853606679,I
0.032201096,0.413377345,0.031276495,0.724401671,0.113471746,0.49203725,0.959041529,0.724479454,I
0.021455561,0.239264281,0.020520694,0.534448389,0.103016631,0.534811241,0.962057871,0.534453448,I
0.023473492,0.22700726,0.022540553,0.53358307,0.082492651,0.314917197,0.956698259,0.53358307,I
0.013561916,0.195496196,0.012619508,0.485076833,0.056368242,0.242549768,0.968683824,0.485076833,I
0.00912413,0.156922795,0.008177482,0.411599322,0.061316689,0.206593674,0.978216914,0.411599322,I
0.010038473,0.100820367,0.009092699,0.289745578,0.041785919,0.273674772,0.960366694,0.289745578,I
0.017875171,0.201639642,0.016936884,0.467075422,0.080878594,0.648978694,0.961530094,0.467091689,I
